cell_id,scale_km2,area_effective_km2,n_wells_raw,source_snapshot_overlap_n,pct_source_snapshot_overlap,coordinate_sites_n,coordinate_compression_n,coordinate_compression_pct,review_high_clusters_n,review_high_reduction_n,review_high_reduction_pct,review_all_clusters_n,review_all_reduction_n,review_all_reduction_pct,duplicate_candidate_wells_n,duplicate_candidate_wells_pct,high_duplicate_candidate_wells_n,high_duplicate_candidate_wells_pct,exact_colocation_wells_n,exact_colocation_wells_pct,nn_lt_100m_n,nn_lt_100m_pct,nn_lt_500m_n,nn_lt_500m_pct,nn_lt_1000m_n,nn_lt_1000m_pct,nearest_neighbor_median_m,documentary_domains_mean,documentary_domains_median,zero_domains_n,zero_domains_pct,fourplus_domains_n,fourplus_domains_pct,dated_domains_mean,dated_domains_median,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,specific_capacity_both_sources_n,specific_capacity_source_echo_n,specific_capacity_source_echo_pct,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_sample_records_per_well,hydraulic_parameter_records_per_well,analysis_status
SCALE-500-O00-00291,500,499.9999999999812,13,12.0,92.3076923076923,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.384615384615385,5.0,38.46153846153846,12.0,92.3076923076923,590.64,4.461538461538462,5.0,0.0,0.0,11.0,84.61538461538461,1.6923076923076923,2.0,42.0,42.0,100.0,8.0,8.0,100.0,11.0,14.0,37.0,33.0,1.0769230769230769,2.5384615384615383,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00292,500,293.6000372951466,12,9.0,75.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.333333333333336,7.0,58.333333333333336,9.0,75.0,139.605,2.6666666666666665,3.5,5.0,41.666666666666664,6.0,50.0,0.9166666666666666,0.5,22.0,22.0,100.0,4.0,4.0,100.0,6.0,7.0,15.0,23.0,0.5833333333333334,1.9166666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00293,500,17.15805453632774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00294,500,413.3820765792891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00295,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00296,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00297,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00298,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32229.24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00299,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00300,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00301,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,345.66,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,1.3333333333333333,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00302,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6452.54,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00303,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00304,500,499.9999999999812,9,9.0,100.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.22222222222222,2.0,22.22222222222222,4.0,44.44444444444444,1181.86,3.3333333333333335,4.0,1.0,11.11111111111111,7.0,77.77777777777777,0.4444444444444444,0.0,30.0,30.0,100.0,7.0,7.0,100.0,7.0,0.0,0.0,25.0,0.0,2.7777777777777777,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00305,500,499.9999999999812,17,11.0,64.70588235294117,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58.8235294117647,13.0,76.47058823529412,14.0,82.3529411764706,93.84,3.3529411764705883,4.0,1.0,5.882352941176471,12.0,70.58823529411765,0.5294117647058824,0.0,31.0,31.0,100.0,7.0,7.0,100.0,7.0,9.0,11.0,35.0,0.5294117647058824,2.0588235294117645,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00306,500,499.9999999999812,18,9.0,50.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,44.44444444444444,13.0,72.22222222222223,673.02,3.4444444444444446,4.0,2.0,11.11111111111111,14.0,77.77777777777777,0.4444444444444444,0.0,28.0,28.0,100.0,7.0,7.0,100.0,7.0,9.0,10.0,34.0,0.5,1.8888888888888888,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00307,500,499.9999999999812,20,9.0,45.0,20.0,0.0,0.0,20.0,0.0,0.0,19.0,1.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,4.0,20.0,9.0,45.0,11.0,55.0,646.13,2.0,3.0,8.0,40.0,6.0,30.0,0.05,0.0,0.0,0.0,,0.0,0.0,,0.0,7.0,9.0,29.0,0.35,1.45,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00308,500,499.9999999999812,5,3.0,60.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,2.0,40.0,3.0,60.0,667.29,2.4,3.0,1.0,20.0,2.0,40.0,0.4,0.0,5.0,4.0,80.0,1.0,1.0,100.0,1.0,2.0,4.0,9.0,0.4,1.8,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00309,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.61,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00310,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00311,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00312,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00313,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00314,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00315,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00316,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17270.53,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00317,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00318,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23904.87,4.0,4.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00319,500,499.9999999999812,3,3.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,3.0,100.0,221.91,4.0,4.0,0.0,0.0,3.0,100.0,1.0,1.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,0.0,0.0,9.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00320,500,499.9999999999812,46,29.0,63.04347826086956,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.608695652173914,36.0,78.26086956521739,41.0,89.1304347826087,159.015,3.608695652173913,4.0,5.0,10.869565217391305,32.0,69.56521739130434,0.7391304347826086,1.0,92.0,92.0,100.0,22.0,22.0,100.0,24.0,31.0,42.0,97.0,0.6739130434782609,2.108695652173913,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00321,500,174.6724709761697,73,47.0,64.38356164383562,73.0,0.0,0.0,73.0,0.0,0.0,72.0,1.0,1.36986301369863,2.0,2.73972602739726,0.0,0.0,0.0,0.0,33.0,45.205479452054796,65.0,89.04109589041096,70.0,95.89041095890411,106.12,3.671232876712329,4.0,6.0,8.219178082191782,56.0,76.71232876712328,0.7534246575342466,1.0,151.0,151.0,100.0,37.0,37.0,100.0,37.0,47.0,76.0,158.0,0.6438356164383562,2.164383561643836,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00322,500,408.1577977705159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00323,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00324,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00325,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00326,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,302.89,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00327,500,499.9999999999812,14,10.0,71.42857142857143,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.428571428571427,10.0,71.42857142857143,11.0,78.57142857142857,225.445,3.2142857142857144,4.0,3.0,21.428571428571427,9.0,64.28571428571429,0.7857142857142857,1.0,36.0,36.0,100.0,9.0,9.0,100.0,9.0,5.0,5.0,33.0,0.35714285714285715,2.357142857142857,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00328,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00329,500,499.9999999999812,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.83,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00330,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18415.75,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00331,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8453.39,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00332,500,499.9999999999812,5,3.0,60.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,4.0,80.0,5.0,100.0,60.55,3.4,4.0,0.0,0.0,3.0,60.0,0.6,1.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,2.0,2.0,10.0,0.4,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00333,500,499.9999999999812,6,6.0,100.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217.4,3.6666666666666665,4.0,1.0,16.666666666666668,5.0,83.33333333333333,1.1666666666666667,1.0,20.0,20.0,100.0,5.0,5.0,100.0,5.0,3.0,5.0,17.0,0.5,2.8333333333333335,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00334,500,499.9999999999812,6,1.0,16.666666666666668,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.66666666666667,4.0,66.66666666666667,208.74,2.8333333333333335,3.5,1.0,16.666666666666668,3.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,6.0,0.6666666666666666,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00335,500,499.9999999999812,8,8.0,100.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,25.0,4.0,50.0,1426.27,2.375,2.5,2.0,25.0,3.0,37.5,0.625,1.0,24.0,24.0,100.0,6.0,6.0,100.0,5.0,0.0,0.0,22.0,0.0,2.75,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00336,500,499.9999999999812,46,32.0,69.56521739130434,45.0,1.0,2.1739130434782608,45.0,1.0,2.1739130434782608,45.0,1.0,2.1739130434782608,2.0,4.3478260869565215,2.0,4.3478260869565215,2.0,4.3478260869565215,14.0,30.434782608695652,30.0,65.21739130434783,34.0,73.91304347826087,337.065,3.4565217391304346,4.0,7.0,15.217391304347826,32.0,69.56521739130434,0.7608695652173914,1.0,92.0,87.0,94.56521739130434,21.0,20.0,95.23809523809524,23.0,32.0,42.0,98.0,0.6956521739130435,2.130434782608696,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00337,500,499.9999999999812,41,18.0,43.90243902439025,41.0,0.0,0.0,41.0,0.0,0.0,40.0,1.0,2.4390243902439024,2.0,4.878048780487805,0.0,0.0,0.0,0.0,2.0,4.878048780487805,25.0,60.97560975609756,30.0,73.17073170731707,380.09,3.4146341463414633,4.0,5.0,12.195121951219512,29.0,70.73170731707317,0.4146341463414634,0.0,56.0,56.0,100.0,14.0,14.0,100.0,14.0,20.0,23.0,71.0,0.4878048780487805,1.7317073170731707,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00338,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13697.62,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00339,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00340,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00341,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19070.38,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00342,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00343,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00344,500,499.9999999999812,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,96.82,4.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00345,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00346,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00347,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21443.77,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00348,500,499.9999999999812,2,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9937.904999999999,4.5,4.5,0.0,0.0,2.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,2.0,4.0,4.0,1.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00349,500,499.99261662095915,7,3.0,42.857142857142854,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.571428571428573,4594.85,2.857142857142857,4.0,2.0,28.571428571428573,5.0,71.42857142857143,0.2857142857142857,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,4.0,4.0,11.0,0.5714285714285714,1.5714285714285714,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00350,500,149.99492289783186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00351,500,271.18022519272694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00352,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00353,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00354,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00355,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00356,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00357,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,2.0,100.0,92.51,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00358,500,499.9999999999812,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13147.21,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00359,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9248.1,5.0,5.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,3.0,1.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00360,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00361,500,499.9999999999812,48,38.0,79.16666666666667,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,40.0,83.33333333333333,47.0,97.91666666666667,96.005,3.2708333333333335,4.0,5.0,10.416666666666666,33.0,68.75,0.75,1.0,135.0,135.0,100.0,32.0,32.0,100.0,33.0,11.0,15.0,115.0,0.22916666666666666,2.3958333333333335,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00362,500,499.9999999999812,11,6.0,54.54545454545455,10.0,1.0,9.090909090909092,10.0,1.0,9.090909090909092,9.0,2.0,18.181818181818183,4.0,36.36363636363637,2.0,18.181818181818183,2.0,18.181818181818183,9.0,81.81818181818181,9.0,81.81818181818181,9.0,81.81818181818181,57.75,2.3636363636363638,3.0,3.0,27.272727272727273,4.0,36.36363636363637,0.45454545454545453,0.0,17.0,17.0,100.0,4.0,4.0,100.0,4.0,5.0,7.0,18.0,0.45454545454545453,1.6363636363636365,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00363,500,499.9999999999812,5,4.0,80.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,1393.6,3.6,4.0,1.0,20.0,4.0,80.0,1.0,1.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,3.0,5.0,12.0,0.6,2.4,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00364,500,499.9999999999812,14,10.0,71.42857142857143,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.571428571428573,6.0,42.857142857142854,1138.92,1.1428571428571428,0.0,10.0,71.42857142857143,4.0,28.571428571428573,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,24.0,0.2857142857142857,1.7142857142857142,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00365,500,499.9999999999812,74,33.0,44.5945945945946,73.0,1.0,1.3513513513513513,73.0,1.0,1.3513513513513513,73.0,1.0,1.3513513513513513,2.0,2.7027027027027026,2.0,2.7027027027027026,2.0,2.7027027027027026,14.0,18.91891891891892,57.0,77.02702702702703,63.0,85.13513513513513,225.79,3.527027027027027,4.0,10.0,13.513513513513514,56.0,75.67567567567568,0.581081081081081,0.0,106.0,106.0,100.0,25.0,25.0,100.0,27.0,58.0,71.0,130.0,0.7837837837837838,1.7567567567567568,COM_POCO_NO_CONJUNTO_AUDITADO
