well_id,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,sgb2024_hydrolithologic_unit_afl,sgb2024_domain,geology_sgb_unit,geology_sgb_sigla,comparison_status,comparison_reason,manual_review_required
3500045635,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500026937,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045640,,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045639,,Depósitos aluvionares,,(4) Q2a,,Depósitos aluvionares,Q2a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500027253,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500072013,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072071,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072823,,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, xisto",NPcuxt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045662,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073735,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045671,,Grupo Cuiaba,,(5) NPcu,,"Fácies Pantanal, depósitos aluvionares",Q1p2,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072514,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072669,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072874,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072417,,Embasamento Indiferenciado,,(5) Fr,,"Litofácies Cuiabá, xisto",NPcuxt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072847,,Grupo Corumbá,,(4) NP3co,,"Fácies Bocaina, dolomito silicoso",NP3bod,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073700,,Formação Pantanal,,(5) Q1p,,"Fácies Pantanal, depósitos aluvionares",Q1p2,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072775,,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072064,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072751,,Formação Pantanal,,(5) Q1p,,"Fácies Pantanal, depósitos coluvionares",Q1pc,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072461,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073697,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073844,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072054,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073563,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073561,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073599,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500045700,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073618,Botucatu,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073632,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073631,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073647,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073650,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073659,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073664,Bauru,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073661,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073667,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073671,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073679,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073693,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073701,Botucatu,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073707,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073710,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073731,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073737,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073743,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073784,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073782,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073788,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073774,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073777,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073798,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073817,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073840,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073858,Botucatu,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073871,Bauru,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073879,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073891,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073909,Bauru,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073908,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073914,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073925,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073930,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073937,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073940,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073946,Bauru,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073001,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072951,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072906,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072891,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072880,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072833,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072821,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072815,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072773,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072753,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072749,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072733,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072727,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072711,Botucatu,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072702,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072700,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072659,Furnas,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072614,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072601,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072594,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072528,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072433,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072367,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072353,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072351,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
